"id","store_id","location_type_id","loc_tran_loc","loc_transfer_desc","loc_transfer_loc_group_nbr_1","loc_transfer_loc_group_nbr_2","loc_transfer_loc_group_nbr_3","loc_transfer_loc_group_nbr_4","loc_transfer_loc_group_nbr_5","loc_transfer_loc_group_nbr_6","loc_transfer_loc_group_nbr_7","loc_transfer_loc_group_nbr_8","loc_transfer_loc_group_nbr_9","loc_transfer_loc_group_nbr_10","loc_transfer_loc_group_desc","loc_tran_currency_convert_rate","loc_tran_master_nbr","loc_tran_retail_to_rental_loc","loc_tran_machine_nbr","loc_tran_data_phone","loc_tran_voice_phone","loc_tran_strip_dir","loc_tran_stripped_indr","loc_tran_lowest_movie_copy_nbr","loc_tran_seperate_system_indr","loc_tran_send_strip_directory","loc_tran_market_nbr","loc_tran_region_nbr","loc_tran_market_name","loc_tran_region_name","loc_tran_company_nbr","loc_tran_company_name","loc_tran_subtract_petty_cash_i","loc_tran_add_sales_to_movies_i","loc_tran_bld_sum_this_loc_indr","loc_tran_address","loc_tran_city","loc_tran_state","loc_tran_zip","loc_tran_zip_plus","loc_tran_last_changed_date","loc_tran_active_store_indr","loc_tran_country_code","loc_tran_zip_pc","loc_tran_inventory_price_grp","loc_tran_date_store_opened","loc_tran_rmte_pmt_store_indr","loc_tran_inv_max","loc_tran_time_zone","loc_tran_dest_based_tax_ind","loc_tran_out_of_state_ind","loc_tran_dflt_taxgrp_nbr","loc_tran_dflt_exmpt_taxgrp_nbr","loc_tran_macrs_gozone_bonus_sw","loc_tran_start_sl_depr_sw","loc_tran_bc_seqnum","loc_tran_ct_sysid","loc_tran_ct_override","loc_tran_ipaddr","loc_tran_migrate_date","loc_tran_migrate_from","created_at","updated_at","row_creator_id","ht_etl_schema"
"1","1","1","0","Proj-E Production Server","0","0","0","0","0","0","0","0","0","0","REPORT HEADER","0.0000","2105376",,"1","0","0","SERIAL","N","0","N",,"1","1",,,"1",,"1","N","Y",,,,"5376","8224","7865868",,"USA","05376",,"0","N","0",,"N",,"5","4","N","N","1","ebr001",,,"0",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"2","1","1","1","Proj-E Production Server","1","0","0","0","0","0","0","0","0","0","STORE 1 GROUP","0.0000","2117152","N","9000","8508926622","8508920440","BARCODE","N","7","N",,"1","1","REGION TITLE HERE","DIVISION TITLE HER","1",,"2","N","Y","110 Main","Wichita","KS","99999","0","7865875","Y","USA","99999",,"0","Y","0","EST","N","A","0","0","N","Y","16689","ebr001",,,"0",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"3","1","2","3001","PENDING","1","300","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N",,"2105376","2105376","N","Y","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"4","2","1","9000","HOME OFFICE","0","0","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0","N",,"1","1",,,"1",,"2",,"N",,,,"11111","0","7865868","H",,"11111",,"0","Y","0",,"N","A","5","4","N","Y","4",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"5","1","3","5001","LOANER","1","500","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,,,"2105376","2105376","N","Y","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"6","1","4","6001","SERVICE","1","600","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,,,"2105376","2105376","N","Y","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"7","1","5","7001","SKIP/STOLEN","1","700","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,,,"2105376","2105376","N","Y","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"8","1","6","8001","CHARGE OFF","1","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0",,"0",,,,"2105376","2105376","N","Y","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"9","1","7","9001","CUSTOMER HOME","1","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0",,"0",,,,"2105376","2105376","N","Y","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"10","3","5","7006","SKIP/STOLEN","6","700","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8507849988",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","6","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"11","3","4","6006","SERVICE","6","600","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8507849988",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","6","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"12","3","3","5006","LOANER","6","500","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8507849988",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","6","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"13","3","2","3006","PENDING","6","300","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8507849988",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"99999","0","7865868",,,"99999",,"0","N","0",,"N","A","6","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"14","3","1","6","Proj-E Production Server","6","0","0","0","0","0","0","0","0","0","STORE 1 GROUP","0.0000","2117152","N","9000","8507841917","8507849988","BARCODE       0006/","N","7","N","           0006/","1","1","REGION TITLE HERE","DIVISION TITLE HER","1",,"2","N","Y","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0","Y","0","EST","N","A","0","0","N","Y","13445","ebr006",,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"15","3","6","8006","CHARGE OFF","6","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8507849988",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0",,"0",,"N","A","6","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"16","3","7","9006","CUSTOMER HOME","6","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8507849988",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0",,"0",,"N","A","6","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"17","4","1","7","Proj-E Production Server","7","0","0","0","0","0","0","0","0","0","STORE 1 GROUP","0.0000","2117152","N","9000","8509838232","8509837800","BARCODE       0007/","N","7","N","           0007/","1","1","REGION TITLE HERE","DIVISION TITLE HER","1",,"2","N","Y","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0","Y","0","EST","N","A","0","0","N","Y","11319","ebr007",,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"18","4","2","3007","PENDING","7","300","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8509837800",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"99999","0","7865868",,,"99999",,"0","N","0",,"N","A","7","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"19","4","3","5007","LOANER","7","500","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8509837800",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","7","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"20","4","4","6007","SERVICE","7","600","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8509837800",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","7","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"21","4","5","7007","SKIP/STOLEN","7","700","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8509837800",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","7","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"22","4","6","8007","CHARGE OFF","7","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8509837800",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0",,"0",,"N","A","7","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"23","4","7","9007","CUSTOMER HOME","7","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","8509837800",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0",,"0",,"N","A","7","4","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"24","5","1","10","Proj-E Production Server","10","0","0","0","0","0","0","0","0","0","STORE 1 GROUP","0.0000","2117152","N","9000","3344931920","3344931919","BARCODE       0010/","N","7","N","           0010/","1","1","REGION TITLE HERE","DIVISION TITLE HER","1",,"2","N","Y","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0","Y","0","EST","N","A","0","0","N","Y","5757","ebr010",,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"25","5","2","3010","PENDING","10","300","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3344931919",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"99999","0","7865868",,,"99999",,"0","N","0",,"N","A","1","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"26","5","3","5010","LOANER","10","500","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3344931919",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","1","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"27","5","4","6010","SERVICE","10","600","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3344931919",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","1","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"28","5","5","7010","SKIP/STOLEN","10","700","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3344931919",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0","N","0",,"N","A","1","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"29","5","6","8010","CHARGE OFF","10","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3344931919",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0",,"0",,"N","A","1","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"30","5","7","9010","CUSTOMER HOME","10","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3344931919",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0",,"0",,"N","A","1","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"31","6","1","14","Proj-E Production Server","14","0","0","0","0","0","0","0","0","0","STORE 1 GROUP","0.0000","2117152","N","9000","2514939292","2513685690","BARCODE       0014/","N","7","N","           0014/","1","1","REGION TITLE HERE","DIVISION TITLE HER","1",,"2","N","Y","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0","Y","0","EST","N","A","0","0","N","Y","1244","ebr014",,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"32","6","2","3014","PENDING","14","300","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","2513685690",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"99999","0","7865868",,,"99999",,"0","N","0",,"N","A","2","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"33","6","3","5014","LOANER","14","500","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","2513685690",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","2","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"34","6","4","6014","SERVICE","14","600","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","2513685690",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","2","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"35","6","5","7014",,"14","700","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","2513685690",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","2","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"36","6","6","8014","CHARGE OFF","14","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","2513685690",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0",,"0",,"N","A","2","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"37","6","7","9014","CUSTOMER HOME","14","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","2513685690",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0",,"0",,"N","A","2","3","N","Y","0",,,,"7670288",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"38","7","1","101","Proj-E Production Server","1","1","0","0","0","0","0","0","0","0",,"0.0000","2105376",,"9000","0","0","BARCODE","N","0","N",,"1","1",,,"1",,"0",,"N","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0","N","0",,"N","A","0","0","N","N","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"39","8","1","106","Proj-E Production Server","0","0","0","0","0","0","0","0","0","0",,"0.0000","2105376",,"9000","0","0","BARCODE","N","0","N",,"1","1",,,"1",,"2",,"N","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0","N","0",,"N","A","0","0","N","N","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"40","9","1","107","Proj-E Production Server","0","0","0","0","0","0","0","0","0","0",,"0.0000","2105376",,"9000","0","0","BARCODE","N","0","N",,"1","1",,,"1",,"0",,"N","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0",,"0",,"N","A","0","0","N","N","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"41","10","1","110","OPP PDL","0","0","0","0","0","0","0","0","0","0",,"0.0000","2105376",,"9000","0","0","BARCODE","N","0","N",,"1","1",,,"1",,"0",,"N","412 MAIN STREET","OPP","AL","36467","0","7670542","Y","USA","36467",,"0",,"0",,"N","A","1","3","N","N","0",,,,"2105376",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"42","11","1","15","Proj-E Production Server","15","0","0","0","0","0","0","0","0","0","STORE 1 GROUP","0.0000","2117152","N","9000","3346365971","3346364254","BARCODE","N","7","N",,"1","1","REGION TITLE HERE","DIVISION TITLE HER","1",,"2","N","Y","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0","Y","0","EST","N","A","0","0","N","Y","1539","ebr015",,,"7670802","SIMS","2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"43","11","2","3015","PENDING","15","300","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3346364254",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"99999","0","7865868",,,"99999",,"0","N","0",,"N","A","8","3","N","Y","0",,,,"7670802","SIMS","2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"44","11","3","5015","LOANER","15","500","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3346364254",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","8","3","N","Y","0",,,,"7670802","SIMS","2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"45","11","4","6015","SERVICE","15","600","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3346364254",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11114","1","7865868",,,"11114",,"0","N","0",,"N","A","8","3","N","Y","0",,,,"7670802","SIMS","2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"46","11","5","7015","SKIP/STOLEN-","15","700","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3346364254",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","8","3","N","Y","0",,,,"7670802","SIMS","2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"47","11","6","8015","CHARGE OFF","15","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3346364254",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0",,"0",,"N","A","8","3","N","Y","0",,,,"7670802","SIMS","2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"48","11","7","9015","CUSTOMER HOME","15","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","3346364254",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0",,"0",,"N","A","8","3","N","Y","0",,,,"7670802","SIMS","2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"49","12","1","16","Proj-E Production Server","16","0","0","0","0","0","0","0","0","0","STORE 1 GROUP","0.0000","2117152","N","9000","0","8507634400","BARCODE       0016/","N","7","N","           0016/","1","1","REGION TITLE HERE","DIVISION TITLE HER","1",,"2","N","Y","110 Main","Wichita","KS","99999","0","7865868","Y","USA","99999",,"0","Y","0","EST","N","A","0","0","N","Y","13565","ebr016",,,"7801106",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"50","12","2","3016","PENDING","16","300","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"99999","0","7865868",,,"99999",,"0","N","0",,"N","A","9","4","N","Y","0",,,,"7801106",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"51","12","3","5016","LOANER","16","500","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","9","4","N","Y","0",,,,"7801106",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"52","12","4","6016","SERVICE","16","600","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","9","4","N","Y","0",,,,"7801106",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"53","12","5","7016","SKIP/STOLEN","16","700","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0","N","0",,"N","A","9","4","N","Y","0",,,,"7801106",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"54","12","6","8016","CHARGE OFF","16","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,,"11111",,"0",,"0",,"N","A","9","4","N","Y","0",,,,"7801106",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"55","12","7","9016","CUSTOMER HOME","16","900","0","0","0","0","0","0","0","0",,"0.0000","2117152","N","9000","0","0",,,"0",,,"1","1",,,"1",,"0",,"N",,,,"11111","0","7865868",,"USA","11111",,"0",,"0",,"N","A","9","4","N","Y","0",,,,"7801106",,"2021-08-26 04:09:09.394676","2021-08-26 04:09:09.394676",,"public"
"56",,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021-08-26 04:09:15.811628","2021-08-26 04:09:15.811628",,"public"
"57",,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021-08-26 04:09:15.811628","2021-08-26 04:09:15.811628",,"public"
"58",,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021-08-26 04:09:15.811628","2021-08-26 04:09:15.811628",,"public"
"59",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021-08-26 04:09:15.811628","2021-08-26 04:09:15.811628",,"public"
"60",,,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021-08-26 04:09:15.811628","2021-08-26 04:09:15.811628",,"public"
"61",,,"812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021-08-26 04:09:15.811628","2021-08-26 04:09:15.811628",,"public"
